trial,makespan,execution_time,initial_temp,cooling_rate,max_iterations,min_temp
0,1530,25.1815128326416,5000,0.97,700,5.0
1,1530,24.827945470809937,5000,0.97,700,5.0
2,1550,24.66657590866089,5000,0.97,700,5.0
0,1556,24.748109817504883,5000,0.99,100,0.1
1,1556,24.8638174533844,5000,0.99,100,0.1
2,1530,25.279139518737793,5000,0.99,100,0.1
0,1530,24.666207790374756,5000,0.99,100,1.0
1,1530,22.956846714019775,5000,0.99,100,1.0
2,1530,22.248764038085938,5000,0.99,100,1.0
0,1543,19.69521141052246,5000,0.99,100,5.0
1,1530,19.29322648048401,5000,0.99,100,5.0
2,1530,17.552364826202393,5000,0.99,100,5.0
0,1543,17.080226182937622,5000,0.99,300,0.1
1,1554,15.075772523880005,5000,0.99,300,0.1
2,1542,13.76993179321289,5000,0.99,300,0.1
0,1535,13.660260677337646,5000,0.99,300,1.0
1,1544,13.728775262832642,5000,0.99,300,1.0
2,1530,13.63017749786377,5000,0.99,300,1.0
0,1556,13.573465347290039,5000,0.99,300,5.0
1,1530,13.780258178710938,5000,0.99,300,5.0
2,1556,14.636711835861206,5000,0.99,300,5.0
0,1530,14.252517461776733,5000,0.99,500,0.1
1,1530,14.293601036071777,5000,0.99,500,0.1
2,1530,14.472727537155151,5000,0.99,500,0.1
0,1530,14.669857025146484,5000,0.99,500,1.0
1,1530,14.94591212272644,5000,0.99,500,1.0
2,1530,14.873098373413086,5000,0.99,500,1.0
0,1530,15.057411193847656,5000,0.99,500,5.0
1,1531,17.256266355514526,5000,0.99,500,5.0
2,1530,18.80652403831482,5000,0.99,500,5.0
0,1530,18.137534618377686,5000,0.99,700,0.1
1,1556,20.482102155685425,5000,0.99,700,0.1
2,1530,21.97472882270813,5000,0.99,700,0.1
0,1544,23.208137035369873,5000,0.99,700,1.0
1,1530,22.750538110733032,5000,0.99,700,1.0
2,1530,24.22249126434326,5000,0.99,700,1.0
0,1530,23.88339638710022,5000,0.99,700,5.0
1,1530,23.198420763015747,5000,0.99,700,5.0
2,1556,23.441373109817505,5000,0.99,700,5.0
